file_path,labels
/content/drive/My Drive/iMaterialist2000/5923f70e1683542822ee05f8-large.jpg,Blouses;Female;Chiffon;V-Necks;Ruffles;Short Sleeves;Peplum
/content/drive/My Drive/iMaterialist2000/57a0558f8fba565b509d5f51-large.jpg,Casual Dresses;Female;Chiffon;Off The Shoulder;Chevron;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/5556bc357899c6338e043fc7-large.jpg,Party Dresses;Blue;Green;Black;White;Red;Female;Cotton;Sweetheart Neckline;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/58dcce6e08b23754dde3e338-large.jpg,Blouses;Female;Round Neck;Floral;Mesh;Short Sleeves;Embroidered
/content/drive/My Drive/iMaterialist2000/559de177a5a0d748e2e5b1ed-large.jpg,Dresses;Female;Chiffon;Lace;Turtlenecks;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/53c0eac2b3acb0464c4100da-large.jpg,Casual Shoes;Male;Pin Stripes
/content/drive/My Drive/iMaterialist2000/573c0079d1be041189887776-large.jpg,Kimonos;Female;Satin;V-Necks
/content/drive/My Drive/iMaterialist2000/541923aa82b9ac5e1876f297-large.jpg,Clubbing Dresses;Female;Shoulder Drapes;Ruched;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/5a292f80976e944a97772908-large.jpg,Uniforms;Blue;Female;Cotton;Round Neck;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/579998c36ccad11cfae50c96-large.jpg,Dresses;Black;White;Female;Sweetheart Neckline;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/56967f8d40ebc3269366273c-large.jpg,Blouses;Female;Chiffon;Round Neck;Ruffles;Short Sleeves
/content/drive/My Drive/iMaterialist2000/582c00b2ea77703718a5c984-large.jpg,Casual Dresses;Blue;Green;Female;Off The Shoulder;Long Sleeved;Pleated
/content/drive/My Drive/iMaterialist2000/57bff9dee2da74226d6e7854-large.jpg,Female;Round Neck;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/55f19e510d70104271f8791a-large.jpg,Casual Dresses;Gray;Black;Female;Round Neck;Long Sleeved;Tunic
/content/drive/My Drive/iMaterialist2000/59c7a50e9f1f8e63bcd213fd-large.jpg,Uniforms;Neutral;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/55000cb3d9b6970bf852395f-large.jpg,Harem Pants;Male
/content/drive/My Drive/iMaterialist2000/5732ceba9fab0f5d42e40344-large.jpg,Dresses;Blue;Female;Off The Shoulder;Sleeveless
/content/drive/My Drive/iMaterialist2000/53a0221e4da1b50c188dfb69-large.jpg,Party Dresses;Female;Chiffon;Round Neck;Geometric;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/559c8c53be789b63b9dcd31c-large.jpg,Bubble Coats;Male;Quilted
/content/drive/My Drive/iMaterialist2000/578e3a985188f23f05719072-large.jpg,Dance Wear;Blue;Orange;Pink;Black;Silver;Red;Female;Sequins
/content/drive/My Drive/iMaterialist2000/53e23c3e141d7d1042891486-large.jpg,Dance Wear;Black;Female;Shoulder Drapes;Sleeveless;Asymmetric
/content/drive/My Drive/iMaterialist2000/53f2f92c9020ee035f6d7abf-large.jpg,Dresses;Black;Female;Round Neck;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/58251f9db99c7e1dc25d0694-large.jpg,Trench Coats;Black;Female;Wool;Off The Shoulder;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/5a21be12591d3a5c2044870a-large.jpg,Pajamas;Green;Black;Purple;Red;Female;Lace;V-Necks;Sleeveless
/content/drive/My Drive/iMaterialist2000/545e32c08edcfa7c7e282808-large.jpg,Dresses;Female;Round Neck;Long Sleeved;Tunic
/content/drive/My Drive/iMaterialist2000/55f3bb4e2cacc83ca002f9a6-large.jpg,Batwing Tops;Female;Knit;Round Neck;Long Sleeved;Tunic
/content/drive/My Drive/iMaterialist2000/54826a07ae23a10fa621b11b-large.jpg,Casual Dresses;Female;Round Neck;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/55f2409e5d76ea10b5be0ccc-large.jpg,Dance Wear;Female;Tulle;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/55063a1704136a0940fbe881-large.jpg,Casual Dresses;Yellow;Female;Chiffon;Round Neck;Floral;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/53bb6161d7144e0cae6d7976-large.jpg,Dresses;Female;Off The Shoulder;Ruffles;Peplum
/content/drive/My Drive/iMaterialist2000/543cdab21280fa292813f818-large.jpg,Blouses;Blue;Female;Chiffon;Round Neck;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/5829b54738e0fa326b11348d-large.jpg,Wedding Dresses;White;Female;Lace;Sweetheart Neckline;Ruffles;Strapless;Vintage Retro
/content/drive/My Drive/iMaterialist2000/54f572add55e5d6275b1a0e2-large.jpg,Athletic Shorts;Blue;Black;Male;Spandex
/content/drive/My Drive/iMaterialist2000/539d5a2c97ded06dbfabeafa-large.jpg,Skirts;Female;Round Neck;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/53714722658fae71aa40e33f-large.jpg,Hoodies & Sweatshirts;Neutral;Cotton;Round Neck;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/549a90513b644518f0602ad1-large.jpg,Suits & Blazers;Gray;Red;Male;V-Necks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/58b4db55f7fe0c11ea4b9ee9-large.jpg,Pink;Male;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/54ab380c28565a0feca9b1ed-large.jpg,Wedding Dresses;Female;Lace;V-Necks;Short Sleeves;Wrap
/content/drive/My Drive/iMaterialist2000/57bcf9da7a43d92555579301-large.jpg,Female;Off The Shoulder;Long Sleeved;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/57a94a02ebc8fb305e8a0fb1-large.jpg,Polos;Male;Cotton;Collared;Short Sleeves
/content/drive/My Drive/iMaterialist2000/57a164b1fbcb1f6a3bf7fe7a-large.jpg,Swim Trunks;Male
/content/drive/My Drive/iMaterialist2000/56efc672f6da1c7948b35ead-large.jpg,Female;Chiffon;Backless Dresses;Floral;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/53f1022a44e458095297b413-large.jpg,Skirts;Female;Chiffon;Polka Dot;Pleated
/content/drive/My Drive/iMaterialist2000/57e86f2ccb8ab31b8f673d07-large.jpg,Bubble Coats;Female;Turtlenecks;Quilted;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/53aeccca13e1b37e87a8a09f-large.jpg,Dresses;Black;Female;V-Necks;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/56a993614b22ec5587294e33-large.jpg,Casual Shoes;Male;Checkered;Printed
/content/drive/My Drive/iMaterialist2000/563c17673f4e87181d48d539-large.jpg,Suits & Blazers;Blue;Gray;Male;Collared;Long Sleeved
/content/drive/My Drive/iMaterialist2000/580ac8c3a6348721166ac270-large.jpg,Capri Pants;Black;Female
/content/drive/My Drive/iMaterialist2000/54fb0873a0086e380f603311-large.jpg,Dresses;White;Female;Lace;Round Neck;Mesh;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/5370f580ce9ed00e0e25afe4-large.jpg,Tank Tops;Male;U-Necks;Sleeveless
/content/drive/My Drive/iMaterialist2000/5965a51df6bc572f979fbfb9-large.jpg,Dresses;Red;Female;Off The Shoulder;Ruffles;Sleeveless;Bandage
/content/drive/My Drive/iMaterialist2000/572332f3a015570149659c36-large.jpg,Casual Shorts;Female;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/55f3c26e0fba3c429748bbc7-large.jpg,Cargo Shorts;Male
/content/drive/My Drive/iMaterialist2000/52518dd11c2388024eab478f-large.jpg,Casual Dresses;Female;Rayon;V-Necks;Ruched;Puff Sleeves;Bodycon
/content/drive/My Drive/iMaterialist2000/57e9d52ff233451c0c421cf7-large.jpg,Costumes & Cosplay;Black;Neutral
/content/drive/My Drive/iMaterialist2000/587fd4153aa2d20885d94194-large.jpg,Jumpsuits Overalls & Rompers;White;Neutral;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/57aebd3c2673b21ba0b349f8-large.jpg,Skinny Jeans;Blue;Female;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/58c8dfbd206a156f37017faf-large.jpg,Female;Lace;Off The Shoulder;Short Sleeves
/content/drive/My Drive/iMaterialist2000/5485ceeb223ebf24b49f16ad-large.jpg,Female;Turtlenecks;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/58fd5ccc2842a411aa09798d-large.jpg,Dress Shirts;Male;Cotton;Collared;Long Sleeved
/content/drive/My Drive/iMaterialist2000/540ec5b893e71e0a5b64df68-large.jpg,Underwear;Female;Spandex;V-Necks;Sleeveless;Criss Cross
/content/drive/My Drive/iMaterialist2000/591a4cb0d5e48411c35c5583-large.jpg,Tank Tops;Female;Canvas;Racerback;Hearts;Sleeveless
/content/drive/My Drive/iMaterialist2000/5466b1a29719cd65780325d9-large.jpg,Jackets;Female;Leather;Wool;Round Neck;Quilted;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/595dc52e5c183e7047aedc15-large.jpg,Blue;Green;Orange;Black;Yellow;Red;Female;Chiffon;Off The Shoulder;Ruffles;Long Sleeved;Pleated
/content/drive/My Drive/iMaterialist2000/54376ef1637a4541d7719c92-large.jpg,Jackets;Female;V-Necks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5970463006931067c14a2b27-large.jpg,Cargo Shorts;Blue;Gray;Green;Black;White;Red;Male
/content/drive/My Drive/iMaterialist2000/54c60099d5ffe8095d7a4872-large.jpg,Wedding Dresses;Clear;Female;Tulle;Sweetheart Neckline;Strapless;Bodycon
/content/drive/My Drive/iMaterialist2000/5a0a3b84dd36eb758d21e2bc-large.jpg,Swimsuits;Gray;Black;White;Female
/content/drive/My Drive/iMaterialist2000/53a8fb7d7a0d650c92d70551-large.jpg,Casual Dresses;Black;Female;Round Neck;Ruched;Sequins;Sleeveless;Tunic
/content/drive/My Drive/iMaterialist2000/53ac34905dc56853619f9937-large.jpg,Dresses;Black;Female;Shoulder Drapes;Ruched;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/53bccc1c46188e52e80de24c-large.jpg,Jeans;Blue;Female;Cotton;Ripped
/content/drive/My Drive/iMaterialist2000/55f25275d4e755108d880dfa-large.jpg,Capes & Capelets;Female;Knit;Round Neck;Fringe;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/54f57c9a5538bd1fb06dc361-large.jpg,Drawstring Pants;Black;Male;Cotton
/content/drive/My Drive/iMaterialist2000/56f21c6295c26c2cb360b15d-large.jpg,Jumpsuits Overalls & Rompers;Female;Lace;Polyester;V-Necks;Crochet;Short Sleeves
/content/drive/My Drive/iMaterialist2000/539299de6f4d240c85387deb-large.jpg,Jerseys;Black;White;Male;Cotton;Polyester;Round Neck;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/53cf42cf165f72103bccbfe7-large.jpg,Suits & Blazers;Male
/content/drive/My Drive/iMaterialist2000/58a41bf893b3ae5437d9716d-large.jpg,Party Dresses;Red;Female;Lace;Polyester;Round Neck;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/595127d8f853ce7899db223c-large.jpg,Cargo Shorts;Female;Camouflage
/content/drive/My Drive/iMaterialist2000/58c76295b570206f57a61d68-large.jpg,Blue;Red;Neutral;Collared;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/54c0a5c5a82a050971e5a457-large.jpg,Blouses;Female;Lace;Round Neck;Long Sleeved;Peplum
/content/drive/My Drive/iMaterialist2000/5404a899339d59096a670dda-large.jpg,Dresses;Female;Lace;Floral;Rhinestone Studded
/content/drive/My Drive/iMaterialist2000/584f039110fa4d633ebae7ea-large.jpg,Jerseys;Neutral;Spandex
/content/drive/My Drive/iMaterialist2000/5392a39f381f5e2cd7d2ce82-large.jpg,Dresses;Female;Chiffon;Shoulder Drapes;Leopard And Cheetah;Long Sleeved;Peplum
/content/drive/My Drive/iMaterialist2000/557be237a6b22719c905f7d8-large.jpg,Skirts;Blue;Orange;Pink;Black;Yellow;Red;Female;Ruched;Pleated
/content/drive/My Drive/iMaterialist2000/590981e398281c32c7221832-large.jpg,Swimsuits;Female;Spandex;Polyester
/content/drive/My Drive/iMaterialist2000/5729a2859ce0236084375272-large.jpg,Jeans;Green;Male;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/55f5de1361d6cf1fcd66f2f2-large.jpg,Cardigans;Gray;Black;Female;Knit;Turtlenecks;Crochet;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/5746be9549a32b609c9bfb16-large.jpg,Cargo Shorts;Brown;Green;Orange;Black;Male
/content/drive/My Drive/iMaterialist2000/56e7bcfa50d0495c56ff0dad-large.jpg,Blouses;White;Red;Female;Polyester;Collared;Short Sleeves;Peplum
/content/drive/My Drive/iMaterialist2000/51e217c17d41a2365a6a5b8d-large.jpg,Skirts;Pink;Female;Chiffon;Round Neck;Long Sleeved;Asymmetric
/content/drive/My Drive/iMaterialist2000/54227f9747ea6309ebd5ba87-large.jpg,Female;Round Neck;Galaxy;Long Sleeved;Vintage Retro
/content/drive/My Drive/iMaterialist2000/55b49d2d3a698c4bbfcf177a-large.jpg,T-Shirts;Neutral;Cotton;Round Neck;Galaxy;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/561791c92aadcb11371c4ad6-large.jpg,Trench Coats;Female;Wool;V-Necks;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/51ee6cc07743c614372f9d0a-large.jpg,Shoe Accessories;Male;Cotton;Printed
/content/drive/My Drive/iMaterialist2000/53c0d13aff4d6d5033cb215b-large.jpg,Bubble Coats;Female;V-Necks;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/5161134201178c1cfe784dc3-large.jpg,Black;Female;Long Sleeved;Rhinestone Studded
/content/drive/My Drive/iMaterialist2000/593ded36fc876f52c04274de-large.jpg,Skirts;Female;Off The Shoulder;Long Sleeved;Summer
/content/drive/My Drive/iMaterialist2000/59eb4dba4eef6e553120b316-large.jpg,Underwear;Neutral;V-Necks;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/5510b49a37ea5c2970511fcd-large.jpg,Bikinis;Female;Spandex;Polyester
/content/drive/My Drive/iMaterialist2000/539b1ca06a8af03f42cde7bf-large.jpg,Underwear;White;Female;Polyester;Sweetheart Neckline;Polka Dot;Strapless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/58df43f9ac518f714c7d4758-large.jpg,Blue;Black;Red;Female;Polyester;Off The Shoulder;Ruffles;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/544582dd5f313f6739ea6ca3-large.jpg,Casual Pants;Female
/content/drive/My Drive/iMaterialist2000/593a8ed4dd60ec70a29f3cc4-large.jpg,Hoodies & Sweatshirts;White;Female;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/58cf8df493d8005352b1fe8b-large.jpg,Jumpsuits Overalls & Rompers;Gray;Black;White;Red;Female;V-Necks;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/5708a2c337c44721be14a1a5-large.jpg,Dress Shirts;Green;Red;Male;Collared;Plaid;Long Sleeved
/content/drive/My Drive/iMaterialist2000/582a6d485a72e01dcd382971-large.jpg,Dresses;Blue;Green;Black;Purple;Red;Neutral;Backless Dresses;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/545596024aea340ee820d5e2-large.jpg,Party Dresses;Female;Round Neck;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/568f6133349edc756e6b0121-large.jpg,Formal Dresses;Pink;Female;Sweetheart Neckline;Sequins;Sleeveless;Rhinestone Studded
/content/drive/My Drive/iMaterialist2000/58bd14c548f3a0528b18b732-large.jpg,Female;Cotton;Off The Shoulder;Long Sleeved;Asymmetric
/content/drive/My Drive/iMaterialist2000/57255bfbfc50525d1c4b9116-large.jpg,Kimonos;Female;Satin;Silk
/content/drive/My Drive/iMaterialist2000/56b9bf11b29d3f734ffe8954-large.jpg,Corsets;Brown;Female;Leather
/content/drive/My Drive/iMaterialist2000/5290aebab01a380eca073ace-large.jpg,Harem Pants;Black;Male;Cotton
/content/drive/My Drive/iMaterialist2000/53f5cc4d4fb52709532c162d-large.jpg,Dresses;Female;Chiffon;Round Neck;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/586dc81b9d42c74b6360a6de-large.jpg,Tank Tops;White;Neutral;Cotton;Round Neck;Sleeveless
/content/drive/My Drive/iMaterialist2000/566ec0ae37c4470169ef7e53-large.jpg,Blouses;Female;Polyester;Round Neck;Plaid;Long Sleeved;Peplum
/content/drive/My Drive/iMaterialist2000/56fce1adbb1d3472a8a6dceb-large.jpg,Dresses;Black;Red;Female;Round Neck;Sequins;Long Sleeved;Bandage
/content/drive/My Drive/iMaterialist2000/53bddcc69bd7292c3a16c7fa-large.jpg,Casual Dresses;Blue;Female;V-Necks;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/5770f348e110d877f2168158-large.jpg,T-Shirts;Male;Round Neck;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/561f4e3457ab746ca6738d19-large.jpg,Swimsuits;Female;Nylon;Polyester
/content/drive/My Drive/iMaterialist2000/53a27eb438d30468c6b80e5a-large.jpg,Clubbing Dresses;Female;Spandex;Polyester;Round Neck;Leopard And Cheetah;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/591b0162746f7040e021561a-large.jpg,Baggy Jeans;Blue;Male;Denim
/content/drive/My Drive/iMaterialist2000/533813bfae88100c7da851ab-large.jpg,Dresses;Female;Organza;Sweetheart Neckline;Floral;Strapless;Bodycon
/content/drive/My Drive/iMaterialist2000/55adb73cf31fcf5a8a11eed1-large.jpg,Dresses;Female;Knit;Round Neck;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/569b9a8b91aa6911eecf9e36-large.jpg,Dresses;Black;Female;Backless Dresses;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/540139621d2d435c5a2fc11d-large.jpg,Leggings;Female;Cotton;Spandex;Printed
/content/drive/My Drive/iMaterialist2000/5332bcfc9d45092794893f48-large.jpg,Drawstring Pants;Male;Long Sleeved
/content/drive/My Drive/iMaterialist2000/57e9caa412ea7a1c3c7fe549-large.jpg,Dance Wear;Neutral;Floral
/content/drive/My Drive/iMaterialist2000/584f016710fa4d62ebbae823-large.jpg,Jerseys;Neutral;Spandex
/content/drive/My Drive/iMaterialist2000/53b7cbcc46188e74de5f7f38-large.jpg,Lingerie Sleepwear & Underwear;Black;White;Red;Female;Mesh;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/59dc2dabf385dd3462633315-large.jpg,Dresses;Female;V-Necks;Short Sleeves;Vintage Retro
/content/drive/My Drive/iMaterialist2000/537b6d43e3f74c732b8c8740-large.jpg,Shorts;Black;Yellow;Male
/content/drive/My Drive/iMaterialist2000/539d61a534067e24a31e5aef-large.jpg,Dresses;White;Female;Spandex;Round Neck;Geometric;Long Sleeved;Bandage
/content/drive/My Drive/iMaterialist2000/58c166470070c76e0973ae63-large.jpg,Uniforms;Neutral
/content/drive/My Drive/iMaterialist2000/568e0ae8fb3f3044626353b0-large.jpg,Casual Dresses;Female;Round Neck;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/58636a9c14f5294fbf53a2dd-large.jpg,Jerseys;Blue;Black;White;Red;Male;Polyester;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/570f2f974b7e965cfbfdadd0-large.jpg,Cargo Shorts;Multi Color;Male;Cotton;Camouflage
/content/drive/My Drive/iMaterialist2000/5689e0c7be62a02a74ad54c2-large.jpg,Capri Pants;Blue;Green;Black;Male;Round Neck;Sleeveless
/content/drive/My Drive/iMaterialist2000/59f112046aab7e6a2f31f7bc-large.jpg,Silver;Female;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/56727f5e13dff306f8079fcd-large.jpg,Kimonos;Female
/content/drive/My Drive/iMaterialist2000/53cc8e52f30e080ecd9fffa9-large.jpg,Female;Round Neck;Ruffles;Short Sleeves;Peplum
/content/drive/My Drive/iMaterialist2000/538200d90f6b900d7e04748c-large.jpg,Dresses;Female;Round Neck;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/567c269d9e747b46654ef046-large.jpg,Sheer Tops;Female;Round Neck;Crochet;Short Sleeves
/content/drive/My Drive/iMaterialist2000/568c0dad73c0e03072a0228e-large.jpg,Athletic Pants;Male;Printed
/content/drive/My Drive/iMaterialist2000/596c9a2967b43d38c88eb18a-large.jpg,Athletic Shorts;Gray;Black;Red;Male
/content/drive/My Drive/iMaterialist2000/5549786487b9b71a4f7c7bb4-large.jpg,Formal Dresses;White;Female;Chiffon;Sweetheart Neckline;Sleeveless;Asymmetric
/content/drive/My Drive/iMaterialist2000/538f38efb9ee843e1cda01e0-large.jpg,Casual Dresses;Female;Polyester;Round Neck;Floral;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/59624d9da042a37117abd8de-large.jpg,Black;White;Red;Female;Backless Dresses;Fringe;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/5661c17b52c36947d5d7ff5c-large.jpg,Female;Cashmere;V-Necks;Puff Sleeves;Furry
/content/drive/My Drive/iMaterialist2000/549d8598b0bffe10295439d3-large.jpg,Dresses;Female;Round Neck;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/53f14a9b1c105e50b8a1ad18-large.jpg,Nightgowns;Female;Round Neck;Floral;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/59b894206ccdee59264cb5e4-large.jpg,Dresses;Green;Red;Neutral;Round Neck;Long Sleeved;Vintage Retro
/content/drive/My Drive/iMaterialist2000/57827541adaf3d7e26cca238-large.jpg,T-Shirts;Neutral;Cotton;Round Neck;Short Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/55f7fe21879ea95b78fe2d4f-large.jpg,Athletic Shirts;Male;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/58ba2efe17d19053c36655af-large.jpg,Blouses;Pink;Female;Velvet;Off The Shoulder;Long Sleeved;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/525761771c23885007f057f6-large.jpg,Female;Cotton;Round Neck;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/577b27a47bb20e2606dfebb8-large.jpg,Thigh Highs;Gray;Black;White;Female;Knit;Stripes
/content/drive/My Drive/iMaterialist2000/591a79ba86a16965a905c8b9-large.jpg,Trousers;Female;Floral
/content/drive/My Drive/iMaterialist2000/555a122c01009f0e858c2264-large.jpg,Skirts;Black;White;Female;Lace;Pleated
/content/drive/My Drive/iMaterialist2000/53a3c0894cc2170efb283210-large.jpg,Dresses;Black;Female;Sweetheart Neckline;Strapless;Peplum
/content/drive/My Drive/iMaterialist2000/59b613a98e6e8e156f7c6faa-large.jpg,Jumpsuits Overalls & Rompers;Neutral;Backless Dresses;Sleeveless
/content/drive/My Drive/iMaterialist2000/53568850796f680d96c29804-large.jpg,Dress Shirts;Black;White;Male;Cotton;Collared;Camouflage;Long Sleeved
