id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,fname
45375,Women,Footwear,Shoes,Heels,Grey,Summer,Casual,45375.jpg
18287,Women,Apparel,Topwear,Kurtas,Multi,Fall,Ethnic,18287.jpg
40612,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,40612.jpg
46050,Women,Accessories,Jewellery,Earrings,Gold,Winter,Casual,46050.jpg
24176,Women,Apparel,Topwear,Kurtis,Green,Fall,Ethnic,24176.jpg
7169,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,7169.jpg
48195,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,48195.jpg
17499,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,17499.jpg
31715,Women,Accessories,Jewellery,Earrings,Silver,Winter,Ethnic,31715.jpg
24066,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,24066.jpg
59898,Women,Apparel,Topwear,Tops,Black,Fall,Casual,59898.jpg
52582,Women,Accessories,Bags,Clutches,Off White,Summer,Casual,52582.jpg
9701,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal,9701.jpg
14853,Women,Accessories,Wallets,Wallets,Maroon,Summer,Casual,14853.jpg
40757,Women,Footwear,Flip Flops,Flip Flops,Multi,Winter,Casual,40757.jpg
56940,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,56940.jpg
31228,Women,Apparel,Bottomwear,Capris,Black,Fall,Sports,31228.jpg
48206,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,48206.jpg
6002,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,6002.jpg
56858,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual,56858.jpg
19824,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,19824.jpg
2940,Women,Apparel,Topwear,Tops,Maroon,Fall,Casual,2940.jpg
7451,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,7451.jpg
28099,Men,Apparel,Innerwear,Briefs,White,Summer,Casual,28099.jpg
15800,Men,Apparel,Innerwear,Briefs,Khaki,Summer,Casual,15800.jpg
6432,Men,Footwear,Shoes,Casual Shoes,Red,Summer,Casual,6432.jpg
34918,Women,Apparel,Topwear,Dupatta,Brown,Summer,Ethnic,34918.jpg
29216,Women,Accessories,Socks,Socks,White,Fall,Sports,29216.jpg
20119,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,20119.jpg
52023,Men,Apparel,Topwear,Jackets,Black,Summer,Travel,52023.jpg
33296,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,33296.jpg
11694,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual,11694.jpg
23667,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,23667.jpg
24299,Unisex,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,24299.jpg
34192,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,34192.jpg
4331,Unisex,Apparel,Topwear,Tshirts,Orange,Summer,Casual,4331.jpg
34782,Women,Accessories,Bags,Handbags,White,Summer,Casual,34782.jpg
14855,Women,Accessories,Wallets,Wallets,Maroon,Summer,Casual,14855.jpg
25192,Women,Accessories,Bags,Handbags,Beige,Winter,Casual,25192.jpg
7284,Men,Apparel,Topwear,Tshirts,White,Spring,Casual,7284.jpg
24383,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Fall,Ethnic,24383.jpg
8468,Women,Apparel,Topwear,Tunics,Black,Fall,Casual,8468.jpg
12982,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,Casual,12982.jpg
21494,Women,Accessories,Bags,Handbags,Black,Winter,Casual,21494.jpg
32427,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,32427.jpg
52501,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Red,Winter,Casual,52501.jpg
13745,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,13745.jpg
41439,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,41439.jpg
46115,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,Casual,46115.jpg
4966,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,4966.jpg
31183,Men,Accessories,Accessories,Accessory Gift Set,Brown,Summer,Casual,31183.jpg
3399,Women,Accessories,Bags,Handbags,Yellow,Winter,Casual,3399.jpg
8729,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,8729.jpg
6725,Unisex,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,6725.jpg
42248,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,42248.jpg
43232,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,43232.jpg
33540,Women,Apparel,Topwear,Tops,Red,Summer,Casual,33540.jpg
42840,Women,Accessories,Bags,Handbags,Black,Summer,Casual,42840.jpg
58928,Women,Accessories,Bags,Handbags,Olive,Summer,Casual,58928.jpg
42542,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,42542.jpg
48169,Women,Accessories,Wallets,Wallets,Brown,Winter,Casual,48169.jpg
18194,Women,Apparel,Topwear,Tshirts,Green,Fall,Casual,18194.jpg
12594,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,Casual,12594.jpg
57137,Women,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,57137.jpg
56160,Women,Personal Care,Makeup,Kajal and Eyeliner,Green,Spring,Casual,56160.jpg
51017,Women,Apparel,Innerwear,Bra,Navy Blue,Summer,Casual,51017.jpg
21210,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,21210.jpg
45212,Women,Accessories,Watches,Watches,White,Winter,Casual,45212.jpg
14498,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,14498.jpg
40659,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic,40659.jpg
46775,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,Casual,46775.jpg
11231,Women,Accessories,Watches,Watches,White,Winter,Casual,11231.jpg
58684,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,58684.jpg
25257,Women,Accessories,Bags,Handbags,Tan,Summer,Casual,25257.jpg
11500,Women,Footwear,Shoes,Heels,Black,Winter,Casual,11500.jpg
59648,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic,59648.jpg
44807,Women,Apparel,Topwear,Tops,White,Summer,Casual,44807.jpg
12649,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,12649.jpg
12285,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12285.jpg
55292,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,Casual,55292.jpg
56627,Women,Personal Care,Skin,Face Moisturisers,Gold,Spring,Casual,56627.jpg
16496,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,16496.jpg
28742,Women,Apparel,Topwear,Tops,Brown,Summer,Casual,28742.jpg
36224,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,36224.jpg
10386,Women,Accessories,Watches,Watches,White,Winter,Casual,10386.jpg
26314,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,26314.jpg
27178,Men,Apparel,Topwear,Shirts,Grey,Summer,Formal,27178.jpg
56885,Women,Footwear,Shoes,Heels,Red,Winter,Casual,56885.jpg
53541,Women,Apparel,Innerwear,Briefs,White,Summer,Casual,53541.jpg
34027,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,34027.jpg
24389,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,24389.jpg
18478,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,Casual,18478.jpg
6231,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,6231.jpg
39208,Women,Footwear,Shoes,Heels,Beige,Winter,Casual,39208.jpg
46716,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual,46716.jpg
38644,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,38644.jpg
38647,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,38647.jpg
55450,Women,Personal Care,Lips,Lipstick,Pink,Spring,Casual,55450.jpg
39948,Men,Footwear,Shoes,Casual Shoes,White,Spring,Casual,39948.jpg
4558,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,4558.jpg
39214,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,39214.jpg
10736,Women,Accessories,Bags,Handbags,Red,Winter,Casual,10736.jpg
57096,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,57096.jpg
11896,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,11896.jpg
4521,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,4521.jpg
47323,Women,Accessories,Wallets,Wallets,Purple,Summer,Casual,47323.jpg
19975,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,19975.jpg
16005,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,16005.jpg
49108,Women,Personal Care,Nails,Nail Polish,Black,Spring,Casual,49108.jpg
50599,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,Casual,50599.jpg
1551,Unisex,Sporting Goods,Sports Equipment,Footballs,Orange,Fall,Sports,1551.jpg
7639,Men,Apparel,Topwear,Tshirts,Grey,Fall,Sports,7639.jpg
9047,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,9047.jpg
54534,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,54534.jpg
56203,Women,Accessories,Jewellery,Pendant,Gold,Winter,Casual,56203.jpg
28482,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,28482.jpg
13167,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,13167.jpg
30323,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,30323.jpg
45132,Men,Accessories,Watches,Watches,White,Winter,Casual,45132.jpg
19786,Men,Apparel,Topwear,Tshirts,Navy Blue,Winter,Casual,19786.jpg
42826,Women,Apparel,Innerwear,Briefs,Pink,Summer,Casual,42826.jpg
49538,Women,Accessories,Bags,Clutches,Gold,Summer,Casual,49538.jpg
11730,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,11730.jpg
37063,Women,Accessories,Belts,Belts,Black,Summer,Casual,37063.jpg
16774,Unisex,Accessories,Watches,Watches,White,Winter,Casual,16774.jpg
28052,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,Casual,28052.jpg
25421,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,25421.jpg
13191,Men,Footwear,Shoes,Casual Shoes,Green,Fall,Casual,13191.jpg
57117,Women,Apparel,Topwear,Tops,White,Summer,Casual,57117.jpg
39033,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,Formal,39033.jpg
11707,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,11707.jpg
40766,Men,Accessories,Headwear,Caps,Navy Blue,Fall,Casual,40766.jpg
58145,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual,58145.jpg
26530,Men,Footwear,Shoes,Casual Shoes,Purple,Spring,Casual,26530.jpg
36767,Men,Accessories,Watches,Watches,Green,Winter,Casual,36767.jpg
30744,Men,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,30744.jpg
55029,Women,Personal Care,Lips,Lipstick,Purple,Spring,Casual,55029.jpg
32402,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,32402.jpg
21929,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,21929.jpg
2120,Women,Apparel,Topwear,Tops,Navy Blue,Winter,Casual,2120.jpg
5993,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,5993.jpg
44188,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,Casual,44188.jpg
35460,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,35460.jpg
45838,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,45838.jpg
8608,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,8608.jpg
14131,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,14131.jpg
57196,Women,Apparel,Topwear,Tunics,Red,Summer,Casual,57196.jpg
20116,Women,Apparel,Topwear,Kurtis,Red,Fall,Ethnic,20116.jpg
20062,Women,Accessories,Headwear,Caps,Purple,Fall,Casual,20062.jpg
25284,Women,Accessories,Bags,Handbags,Brown,Summer,Casual,25284.jpg
5281,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,5281.jpg
31814,Men,Accessories,Watches,Watches,Black,Winter,Casual,31814.jpg
7791,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,7791.jpg
31642,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,31642.jpg
53357,Unisex,Accessories,Sports Accessories,Wristbands,Red,Fall,Sports,53357.jpg
7134,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Casual,7134.jpg
23624,Girls,Apparel,Topwear,Tops,White,Fall,Casual,23624.jpg
57122,Women,Apparel,Topwear,Tops,White,Summer,Casual,57122.jpg
28789,Men,Apparel,Topwear,Shirts,White,Summer,Casual,28789.jpg
4727,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,4727.jpg
55281,Women,Personal Care,Makeup,Highlighter and Blush,Pink,Spring,Casual,55281.jpg
39015,Women,Accessories,Watches,Watches,Black,Winter,Casual,39015.jpg
44852,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,Casual,44852.jpg
31211,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,31211.jpg
12535,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,12535.jpg
10475,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual,10475.jpg
48241,Boys,Apparel,Topwear,Tshirts,Cream,Summer,Casual,48241.jpg
15103,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,15103.jpg
31282,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,31282.jpg
43622,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,43622.jpg
7400,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,Formal,7400.jpg
33853,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,33853.jpg
14844,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,14844.jpg
18696,Men,Apparel,Innerwear,Briefs,Black,Summer,Casual,18696.jpg
36411,Men,Accessories,Socks,Socks,Navy Blue,Summer,Casual,36411.jpg
46087,Women,Footwear,Shoes,Casual Shoes,Silver,Summer,Casual,46087.jpg
24600,Men,Apparel,Topwear,Shirts,Red,Fall,Formal,24600.jpg
38015,Men,Accessories,Watches,Watches,Black,Winter,Casual,38015.jpg
33462,Women,Accessories,Belts,Belts,Brown,Summer,Casual,33462.jpg
33488,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,33488.jpg
16015,Men,Accessories,Scarves,Scarves,Black,Fall,Casual,16015.jpg
37944,Women,Apparel,Topwear,Tops,Green,Summer,Casual,37944.jpg
8461,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,8461.jpg
15121,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,Formal,15121.jpg
7143,Women,Apparel,Topwear,Shirts,Blue,Fall,Casual,7143.jpg
32144,Men,Apparel,Innerwear,Briefs,White,Summer,Casual,32144.jpg
17386,Men,Accessories,Mufflers,Mufflers,Black,Fall,Casual,17386.jpg
21407,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,21407.jpg
20506,Women,Accessories,Bags,Handbags,Pink,Winter,Casual,20506.jpg
15107,Women,Apparel,Topwear,Tops,Beige,Fall,Ethnic,15107.jpg
44711,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,Casual,44711.jpg
3107,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,3107.jpg
18759,Women,Apparel,Topwear,Shirts,Blue,Fall,Casual,18759.jpg
16923,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,16923.jpg
44150,Men,Personal Care,Fragrance,Deodorant,Brown,Spring,Casual,44150.jpg
12149,Women,Apparel,Topwear,Kurtis,Blue,Fall,Ethnic,12149.jpg
53579,Men,Free Items,Free Gifts,Free Gifts,Blue,Winter,Casual,53579.jpg
38236,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,38236.jpg
2603,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,2603.jpg
55534,Women,Personal Care,Skin,Face Moisturisers,White,Spring,Casual,55534.jpg
56844,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,56844.jpg
10171,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,Formal,10171.jpg
53405,Women,Apparel,Topwear,Kurtas,Cream,Fall,Ethnic,53405.jpg
4615,Unisex,Accessories,Bags,Handbags,Black,Winter,Casual,4615.jpg
3955,Women,Apparel,Topwear,Tops,Red,Summer,Casual,3955.jpg
54733,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,54733.jpg
23571,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,Casual,23571.jpg
18911,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,18911.jpg
43185,Men,Accessories,Watches,Watches,Metallic,Winter,Casual,43185.jpg
45815,Women,Footwear,Shoes,Heels,Orange,Summer,Casual,45815.jpg
47927,Women,Accessories,Bags,Handbags,Peach,Summer,Casual,47927.jpg
36670,Women,Accessories,Bags,Handbags,Green,Summer,Casual,36670.jpg
24379,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,24379.jpg
23858,Men,Footwear,Shoes,Sports Shoes,Beige,Fall,Sports,23858.jpg
15755,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,Casual,15755.jpg
34146,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,34146.jpg
38539,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,38539.jpg
46809,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,46809.jpg
53771,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,53771.jpg
14761,Men,Apparel,Topwear,Shirts,White,Fall,Formal,14761.jpg
55841,Women,Personal Care,Nails,Nail Polish,Pink,Spring,Casual,55841.jpg
39742,Men,Footwear,Shoes,Casual Shoes,Red,Summer,Casual,39742.jpg
44696,Women,Apparel,Topwear,Shirts,White,Summer,Casual,44696.jpg
50865,Women,Apparel,Saree,Sarees,Green,Fall,Ethnic,50865.jpg
13333,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,13333.jpg
38980,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,38980.jpg
42543,Women,Apparel,Topwear,Kurtas,Rust,Summer,Ethnic,42543.jpg
34750,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,34750.jpg
3573,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,3573.jpg
42089,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,42089.jpg
22582,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,22582.jpg
1879,Men,Apparel,Topwear,Tshirts,Red,Winter,Casual,1879.jpg
1635,Unisex,Footwear,Shoes,Casual Shoes,Red,Spring,Casual,1635.jpg
2390,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual,2390.jpg
23538,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,Casual,23538.jpg
29166,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,Casual,29166.jpg
56424,Women,Personal Care,Makeup,Highlighter and Blush,Pink,Spring,Casual,56424.jpg
48032,Men,Accessories,Watches,Watches,Black,Winter,Casual,48032.jpg
30075,Women,Accessories,Watches,Watches,White,Winter,Casual,30075.jpg
51606,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,51606.jpg
10827,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,10827.jpg
56153,Women,Personal Care,Eyes,Kajal and Eyeliner,Blue,Spring,Casual,56153.jpg
4017,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,4017.jpg
47077,Women,Apparel,Bottomwear,Patiala,Pink,Fall,Ethnic,47077.jpg
44180,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual,44180.jpg
9575,Unisex,Accessories,Bags,Backpacks,Pink,Fall,Casual,9575.jpg
4885,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,4885.jpg
40786,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,Casual,40786.jpg
41450,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,41450.jpg
57193,Women,Apparel,Topwear,Tunics,Pink,Summer,Casual,57193.jpg
33555,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,33555.jpg
7513,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,7513.jpg
23961,Men,Apparel,Topwear,Shirts,White,Fall,Casual,23961.jpg
32263,Women,Apparel,Topwear,Tunics,Orange,Summer,Ethnic,32263.jpg
4911,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,4911.jpg
26826,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,26826.jpg
10258,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Formal,10258.jpg
39925,Unisex,Accessories,Bags,Laptop Bag,Brown,Fall,Casual,39925.jpg
10609,Women,Accessories,Watches,Watches,White,Winter,Casual,10609.jpg
38000,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,Casual,38000.jpg
2279,Men,Apparel,Topwear,Tshirts,Red,Fall,Sports,2279.jpg
6267,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,6267.jpg
44127,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,Casual,44127.jpg
24510,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,24510.jpg
55789,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,Casual,55789.jpg
12036,Men,Apparel,Topwear,Shirts,White,Fall,Formal,12036.jpg
41698,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,Casual,41698.jpg
40649,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,40649.jpg
4139,Women,Footwear,Shoes,Casual Shoes,Black,Winter,Casual,4139.jpg
46268,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,46268.jpg
30180,Unisex,Accessories,Bags,Duffel Bag,Navy Blue,Fall,Casual,30180.jpg
47502,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,Casual,47502.jpg
27007,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,Casual,27007.jpg
2903,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,2903.jpg
58306,Men,Accessories,Socks,Socks,Black,Summer,Sports,58306.jpg
37959,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,37959.jpg
8774,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8774.jpg
33870,Men,Accessories,Watches,Watches,Black,Winter,Casual,33870.jpg
56103,Women,Personal Care,Lips,Lip Gloss,White,Spring,Casual,56103.jpg
21927,Women,Apparel,Topwear,Kurtas,White,Fall,Ethnic,21927.jpg
20264,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,20264.jpg
37259,Unisex,Accessories,Bags,Duffel Bag,Black,Summer,Casual,37259.jpg
31448,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Sports,31448.jpg
2028,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,2028.jpg
53136,Women,Footwear,Shoes,Heels,Black,Winter,Casual,53136.jpg
5546,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,5546.jpg
45622,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Casual,45622.jpg
53814,Women,Apparel,Apparel Set,Kurta Sets,Blue,Fall,Ethnic,53814.jpg
15643,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,15643.jpg
36939,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual,36939.jpg
19897,Men,Accessories,Wallets,Wallets,Tan,Summer,Casual,19897.jpg
20131,Women,Apparel,Topwear,Shirts,Red,Fall,Casual,20131.jpg
16490,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,16490.jpg
5109,Women,Apparel,Topwear,Tops,Black,Summer,Casual,5109.jpg
54619,Men,Accessories,Watches,Watches,Black,Winter,Casual,54619.jpg
57443,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,57443.jpg
58159,Women,Accessories,Wallets,Wallets,Pink,Fall,Casual,58159.jpg
6906,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,6906.jpg
5068,Men,Accessories,Watches,Watches,Blue,Winter,Casual,5068.jpg
23441,Women,Apparel,Topwear,Tunics,Blue,Fall,Casual,23441.jpg
29202,Men,Accessories,Socks,Socks,White,Spring,Sports,29202.jpg
49514,Men,Accessories,Watches,Watches,Black,Winter,Casual,49514.jpg
55952,Women,Personal Care,Nails,Nail Polish,Red,Spring,Casual,55952.jpg
46095,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,Casual,46095.jpg
40598,Women,Apparel,Topwear,Kurtis,Pink,Summer,Ethnic,40598.jpg
26588,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,26588.jpg
16161,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,16161.jpg
33378,Women,Accessories,Bags,Clutches,Black,Fall,Casual,33378.jpg
44733,Women,Footwear,Flip Flops,Flip Flops,White,Summer,Casual,44733.jpg
48023,Women,Accessories,Watches,Watches,Orange,Winter,Casual,48023.jpg
54065,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual,54065.jpg
40561,Men,Accessories,Watches,Watches,Silver,Winter,Casual,40561.jpg
44986,Women,Accessories,Watches,Watches,Silver,Winter,Casual,44986.jpg
52053,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,52053.jpg
21949,Women,Accessories,Bags,Handbags,Purple,Winter,Casual,21949.jpg
55803,Women,Apparel,Loungewear and Nightwear,Night suits,Purple,Summer,Casual,55803.jpg
43517,Women,Apparel,Topwear,Tops,Orange,Summer,Casual,43517.jpg
11922,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,11922.jpg
12152,Women,Apparel,Topwear,Kurtis,Purple,Fall,Ethnic,12152.jpg
15852,Unisex,Footwear,Shoes,Casual Shoes,Grey,Fall,Casual,15852.jpg
28376,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,Casual,28376.jpg
11933,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,11933.jpg
37701,Unisex,Free Items,Free Gifts,Backpacks,Blue,Summer,Casual,37701.jpg
30464,Women,Apparel,Innerwear,Bra,White,Summer,Casual,30464.jpg
42915,Women,Accessories,Belts,Belts,Grey,Summer,Casual,42915.jpg
40974,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,40974.jpg
7212,Women,Apparel,Topwear,Tunics,Brown,Fall,Casual,7212.jpg
52432,Women,Apparel,Loungewear and Nightwear,Nightdress,Navy Blue,Winter,Casual,52432.jpg
28888,Women,Apparel,Innerwear,Briefs,Black,Summer,Casual,28888.jpg
27036,Men,Apparel,Topwear,Shirts,Green,Summer,Formal,27036.jpg
54703,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,Ethnic,54703.jpg
25019,Women,Footwear,Shoes,Casual Shoes,Tan,Fall,Casual,25019.jpg
16436,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,16436.jpg
17484,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,Casual,17484.jpg
28369,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,Casual,28369.jpg
37344,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,37344.jpg
56478,Women,Personal Care,Nails,Nail Polish,Nude,Spring,Casual,56478.jpg
31989,Men,Accessories,Socks,Socks,Navy Blue,Summer,Casual,31989.jpg
31455,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,31455.jpg
